City|State short|State full|County|City alias
Ceiba|PR|Puerto Rico|CEIBA|URB Roosevelt Gdns
Ceiba|PR|Puerto Rico|CEIBA|URB Vegas De Ceiba
Ceiba|PR|Puerto Rico|CEIBA|Brisas De Ceiba
Ceiba|PR|Puerto Rico|CEIBA|Jard Avila
Ceiba|PR|Puerto Rico|CEIBA|Jard De Ceiba
Ceiba|PR|Puerto Rico|CEIBA|Parc Calderonas
Ceiba|PR|Puerto Rico|CEIBA|Villa Del Pilar
Ceiba|PR|Puerto Rico|CEIBA|Jard De Ceiba Ii
Ceiba|PR|Puerto Rico|CEIBA|Parc Calderonas Nuevas
Ceiba|PR|Puerto Rico|CEIBA|Paseo De La Costa
Ceiba|PR|Puerto Rico|CEIBA|Roosevelt Roads
Ceiba|PR|Puerto Rico|CEIBA|Roosevelt Rds
Ceiba|PR|Puerto Rico|CEIBA|Res La Ceiba
Ceiba|PR|Puerto Rico|CEIBA|URB Celina
Ceiba|PR|Puerto Rico|CEIBA|Ext Villa Del Pilar
Ceiba|PR|Puerto Rico|CEIBA|Paseos De Ceiba
Cayey|PR|Puerto Rico|CAYEY|Bo Las Parras
Cayey|PR|Puerto Rico|CAYEY|Bo Vegas
Cayey|PR|Puerto Rico|CAYEY|Bda Vieques
Cayey|PR|Puerto Rico|CAYEY|Bo Carite
Cayey|PR|Puerto Rico|CAYEY|Bo Farallon
Cayey|PR|Puerto Rico|CAYEY|Bo Mogote
Cayey|PR|Puerto Rico|CAYEY|Comunidad San Tomas
Cayey|PR|Puerto Rico|CAYEY|Mans De Los Cedros
Cayey|PR|Puerto Rico|CAYEY|Sect Sanchez
Cayey|PR|Puerto Rico|CAYEY|URB El Remanso
Cayey|PR|Puerto Rico|CAYEY|Cayey
Cayey|PR|Puerto Rico|CAYEY|Bda Buena Vista
Cayey|PR|Puerto Rico|CAYEY|Bda Cantera
Cayey|PR|Puerto Rico|CAYEY|Bda Polvorin
Cayey|PR|Puerto Rico|CAYEY|Bo Beatriz
Cayey|PR|Puerto Rico|CAYEY|Est De Monte Rio
Cayey|PR|Puerto Rico|CAYEY|Jard De Cayey
Cayey|PR|Puerto Rico|CAYEY|Parc El Polvorin
Cayey|PR|Puerto Rico|CAYEY|URB El Rocio
Cayey|PR|Puerto Rico|CAYEY|URB Mirador Echevarri
Cayey|PR|Puerto Rico|CAYEY|Est De Las Brumas
Cayey|PR|Puerto Rico|CAYEY|Repto Ana Luisa
Cayey|PR|Puerto Rico|CAYEY|URB Bosch
Cayey|PR|Puerto Rico|CAYEY|Valle Alto
Cayey|PR|Puerto Rico|CAYEY|Bda Nueva
Cayey|PR|Puerto Rico|CAYEY|Hacienda Vistas Del Plata
Cayey|PR|Puerto Rico|CAYEY|URB Minima
Cayey|PR|Puerto Rico|CAYEY|URB Mirador Universitario
Cayey|PR|Puerto Rico|CAYEY|URB San Martin
Cayey|PR|Puerto Rico|CAYEY|Mans Monte Verde
Cayey|PR|Puerto Rico|CAYEY|Paseo De Las Brumas
Cayey|PR|Puerto Rico|CAYEY|Villa Verde
Cayey|PR|Puerto Rico|CAYEY|Bo Cedro
Cayey|PR|Puerto Rico|CAYEY|Bo Guavate
Cayey|PR|Puerto Rico|CAYEY|Chalets Las Muesas
Cayey|PR|Puerto Rico|CAYEY|Colinas View
Cayey|PR|Puerto Rico|CAYEY|Repto Montellano
Cayey|PR|Puerto Rico|CAYEY|URB Carrasquillo
Cayey|PR|Puerto Rico|CAYEY|URB La Planicie
Cayey|PR|Puerto Rico|CAYEY|URB La Plata
Cayey|PR|Puerto Rico|CAYEY|URB San Cristobal
Cayey|PR|Puerto Rico|CAYEY|Bo Montellano
Cayey|PR|Puerto Rico|CAYEY|Colinas De Cayey
Cayey|PR|Puerto Rico|CAYEY|Jard Del Caribe
Cayey|PR|Puerto Rico|CAYEY|URB Aponte
Cayey|PR|Puerto Rico|CAYEY|URB El Torito
Cayey|PR|Puerto Rico|CAYEY|URB Fullana
Cayey|PR|Puerto Rico|CAYEY|URB Las Muesas
Fajardo|PR|Puerto Rico|FAJARDO|Alts De Monte Brisas
Fajardo|PR|Puerto Rico|FAJARDO|Alts De San Pedro
Fajardo|PR|Puerto Rico|FAJARDO|Bo Proyecto Veve Calzada 3
Fajardo|PR|Puerto Rico|FAJARDO|Villa Clarita
Fajardo|PR|Puerto Rico|FAJARDO|Ext Veve Calzada
Fajardo|PR|Puerto Rico|FAJARDO|URB Fajardo Gdns
Fajardo|PR|Puerto Rico|FAJARDO|URB Melendez
Fajardo|PR|Puerto Rico|FAJARDO|URB Montemar
Fajardo|PR|Puerto Rico|FAJARDO|Bo Jerusalem
Fajardo|PR|Puerto Rico|FAJARDO|La Costa Apts
Fajardo|PR|Puerto Rico|FAJARDO|Terr Demajagua 2
Fajardo|PR|Puerto Rico|FAJARDO|URB Santa Isidra 4
Fajardo|PR|Puerto Rico|FAJARDO|Jard De Monte Brisas
Fajardo|PR|Puerto Rico|FAJARDO|Qtas De Fajardo
Fajardo|PR|Puerto Rico|FAJARDO|URB Alhambra
Fajardo|PR|Puerto Rico|FAJARDO|URB Marines
Fajardo|PR|Puerto Rico|FAJARDO|URB Monte Brisas 5
Fajardo|PR|Puerto Rico|FAJARDO|URB Rafael Bermudez
Fajardo|PR|Puerto Rico|FAJARDO|URB Santa Isidra 2
Fajardo|PR|Puerto Rico|FAJARDO|Vistas Del Mar
Fajardo|PR|Puerto Rico|FAJARDO|Bda Roosevelt
Fajardo|PR|Puerto Rico|FAJARDO|Ext Melendez
Fajardo|PR|Puerto Rico|FAJARDO|URB Garcia Ponce
Fajardo|PR|Puerto Rico|FAJARDO|URB Santa Isidra 1
Fajardo|PR|Puerto Rico|FAJARDO|Bda Obrera
Fajardo|PR|Puerto Rico|FAJARDO|Bo Vega Baja
Fajardo|PR|Puerto Rico|FAJARDO|Mans Punta Del Este
Fajardo|PR|Puerto Rico|FAJARDO|Terr Demajagua
Fajardo|PR|Puerto Rico|FAJARDO|URB Batey
Fajardo|PR|Puerto Rico|FAJARDO|URB Monte Brisas 2
Fajardo|PR|Puerto Rico|FAJARDO|URB Monte Brisas 3
Fajardo|PR|Puerto Rico|FAJARDO|URB Santa Isidra 3
Fajardo|PR|Puerto Rico|FAJARDO|URB Veve Calzada
Fajardo|PR|Puerto Rico|FAJARDO|Fajardo
Fajardo|PR|Puerto Rico|FAJARDO|URB Naranjo Valley
Fajardo|PR|Puerto Rico|FAJARDO|URB Puertas Del Sol
Fajardo|PR|Puerto Rico|FAJARDO|URB San Pedro
Fajardo|PR|Puerto Rico|FAJARDO|URB Viera
Fajardo|PR|Puerto Rico|FAJARDO|Villa Marina
Fajardo|PR|Puerto Rico|FAJARDO|Vistas Del Convento
Fajardo|PR|Puerto Rico|FAJARDO|Bo Proyecto Fema
Fajardo|PR|Puerto Rico|FAJARDO|URB Altamira
Fajardo|PR|Puerto Rico|FAJARDO|URB Baralt
Fajardo|PR|Puerto Rico|FAJARDO|URB La Costa Gdns Homes
Fajardo|PR|Puerto Rico|FAJARDO|URB Monte Vista
Fajardo|PR|Puerto Rico|FAJARDO|Valle Verde
Cidra|PR|Puerto Rico|CIDRA|Est Del Bosque
Cidra|PR|Puerto Rico|CIDRA|Hacienda Primavera
Cidra|PR|Puerto Rico|CIDRA|Sect Campobello
Cidra|PR|Puerto Rico|CIDRA|URB Domingo Alejandro
Cidra|PR|Puerto Rico|CIDRA|URB Sabanera
Cidra|PR|Puerto Rico|CIDRA|Cidra
Cidra|PR|Puerto Rico|CIDRA|Jard De Rabanal
Cidra|PR|Puerto Rico|CIDRA|URB Domingo Rodriguez
Cidra|PR|Puerto Rico|CIDRA|Vista Monte
Cidra|PR|Puerto Rico|CIDRA|Ciudad Primavera
Cidra|PR|Puerto Rico|CIDRA|Parc Gandara Ii
Cidra|PR|Puerto Rico|CIDRA|URB Campo Bello
Cidra|PR|Puerto Rico|CIDRA|Jard Treasure Island
Cidra|PR|Puerto Rico|CIDRA|Bosque Real
Cidra|PR|Puerto Rico|CIDRA|Sect Lozada
Cidra|PR|Puerto Rico|CIDRA|URB Monte Primavera
Cidra|PR|Puerto Rico|CIDRA|URB Campo Primavera
Cidra|PR|Puerto Rico|CIDRA|URB Ferrer
Cidra|PR|Puerto Rico|CIDRA|URB Treasure Vly
Cidra|PR|Puerto Rico|CIDRA|Parc Gandara
Cidra|PR|Puerto Rico|CIDRA|URB Campo Lago
Cidra|PR|Puerto Rico|CIDRA|URB Freire
Cidra|PR|Puerto Rico|CIDRA|Villa Del Carmen
Puerto Real|PR|Puerto Rico|FAJARDO|Valle Puerto Real
Puerto Real|PR|Puerto Rico|FAJARDO|Puerto Real
Punta Santiago|PR|Puerto Rico|HUMACAO|Villa Palmira
Punta Santiago|PR|Puerto Rico|HUMACAO|Punta Stgo
Punta Santiago|PR|Puerto Rico|HUMACAO|Punta Santiago
Punta Santiago|PR|Puerto Rico|HUMACAO|URB Verdemar
Roosevelt Roads|PR|Puerto Rico|CEIBA|Roosevelt Roads
Roosevelt Roads|PR|Puerto Rico|CEIBA|Roosevelt Rds
Roosevelt Roads|PR|Puerto Rico|CEIBA|Ceiba
Rio Blanco|PR|Puerto Rico|NAGUABO|Rio Blanco
Rio Grande|PR|Puerto Rico|RIO GRANDE|Rio Grande
Rio Grande|PR|Puerto Rico|RIO GRANDE|Hacienda Las Garzas
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Cambalache I
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Los Maestros
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Sra Del Carmen
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Galateo
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Jose H Ramirez
Rio Grande|PR|Puerto Rico|RIO GRANDE|Vistas De Rio Grande Ii
Rio Grande|PR|Puerto Rico|RIO GRANDE|Parc La Dolores
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Coco Beach
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Rio Grande Est
Rio Grande|PR|Puerto Rico|RIO GRANDE|Villa Realidad
Rio Grande|PR|Puerto Rico|RIO GRANDE|Trump Founders Rsdncs
Rio Grande|PR|Puerto Rico|RIO GRANDE|Villa Vizcay
Rio Grande|PR|Puerto Rico|RIO GRANDE|Vistas Del Mar
Rio Grande|PR|Puerto Rico|RIO GRANDE|Alt Rio Grande
Rio Grande|PR|Puerto Rico|RIO GRANDE|Bda Shangai
Rio Grande|PR|Puerto Rico|RIO GRANDE|Jard Rio Grande
Rio Grande|PR|Puerto Rico|RIO GRANDE|Villas De Rio Grande
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Cambalache Ii
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Jose Ph Hernandez
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Pedregales
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Rio Grande Hls
Rio Grande|PR|Puerto Rico|RIO GRANDE|Repto Costa Del Sol
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Los Arboles
Rio Grande|PR|Puerto Rico|RIO GRANDE|URB Ponderosa
Rio Grande|PR|Puerto Rico|RIO GRANDE|Vistas De Rio Grande I
Salinas|PR|Puerto Rico|SALINAS|Bo Santa Ana I
Salinas|PR|Puerto Rico|SALINAS|URB Corales Del Mar
Salinas|PR|Puerto Rico|SALINAS|Bo Playita
Salinas|PR|Puerto Rico|SALINAS|URB Marbella
Salinas|PR|Puerto Rico|SALINAS|Est De Evelymar
Salinas|PR|Puerto Rico|SALINAS|Ext Carmen
Salinas|PR|Puerto Rico|SALINAS|Jard De Salinas
Salinas|PR|Puerto Rico|SALINAS|Villa Cofresi
Salinas|PR|Puerto Rico|SALINAS|Villa Natalia
Salinas|PR|Puerto Rico|SALINAS|Bo Coco Viejo
Salinas|PR|Puerto Rico|SALINAS|Sect Campito
Salinas|PR|Puerto Rico|SALINAS|Bo Santa Ana Iii
Salinas|PR|Puerto Rico|SALINAS|URB Las Antillas
Salinas|PR|Puerto Rico|SALINAS|Bo Coco Nuevo
Salinas|PR|Puerto Rico|SALINAS|Ext Monserrate
Salinas|PR|Puerto Rico|SALINAS|URB La Arboleda
Salinas|PR|Puerto Rico|SALINAS|Bo Santa Ana Ii
Salinas|PR|Puerto Rico|SALINAS|URB La Carmen
Salinas|PR|Puerto Rico|SALINAS|URB Monserrate
Salinas|PR|Puerto Rico|SALINAS|URB Salimar
Salinas|PR|Puerto Rico|SALINAS|Salinas
Salinas|PR|Puerto Rico|SALINAS|Brisas De Evelymar
Salinas|PR|Puerto Rico|SALINAS|URB Las Mercedes
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Bosque Llano
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Jard De San Lorenzo
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Paseo De San Lorenzo
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Villas Del Hato
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Ext Tamarindo
San Lorenzo|PR|Puerto Rico|SAN LORENZO|URB Los Caminos
San Lorenzo|PR|Puerto Rico|SAN LORENZO|URB Los Flamboyanes
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Paseo De Las Flores
San Lorenzo|PR|Puerto Rico|SAN LORENZO|URB San Lorenzo Valley
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Bda Roosevelt
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Ext Jard De San Lorenzo
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Hacienda Florida
San Lorenzo|PR|Puerto Rico|SAN LORENZO|URB Portal Del Sol
San Lorenzo|PR|Puerto Rico|SAN LORENZO|URB Santa Clara
San Lorenzo|PR|Puerto Rico|SAN LORENZO|San Lorenzo
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Alt De San Lorenzo
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Jard De Cerro Gordo
San Lorenzo|PR|Puerto Rico|SAN LORENZO|URB Masso
San Lorenzo|PR|Puerto Rico|SAN LORENZO|URB Monte Rey
San Lorenzo|PR|Puerto Rico|SAN LORENZO|URB Munoz Marin
San Lorenzo|PR|Puerto Rico|SAN LORENZO|URB Tamarindo 1
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Vistas De San Lorenzo
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Ciudad Masso
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Ext Bda Roosevelt
San Lorenzo|PR|Puerto Rico|SAN LORENZO|Ext Alt De San Lorenzo
San Lorenzo|PR|Puerto Rico|SAN LORENZO|URB Savannah Real
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|Est De Santa Isabel
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|Praderas Del Sur
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|Alt De Santa Isabel
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|Paseo Jacaranda
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|URB Alborada
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|Santa Isabel
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|Brisas Del Prado
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|Ext Bda Monserrate
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|Valle Costero
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|Hacienda Concordia
Santa Isabel|PR|Puerto Rico|SANTA ISABEL|Villa Serena
Vieques|PR|Puerto Rico|VIEQUES|Bo Coffi
Vieques|PR|Puerto Rico|VIEQUES|URB Isabel Ii
Vieques|PR|Puerto Rico|VIEQUES|Vieques
Vieques|PR|Puerto Rico|VIEQUES|Bo Tortuguero
Vieques|PR|Puerto Rico|VIEQUES|URB Lucila Franco
Villalba|PR|Puerto Rico|VILLALBA|URB La Vega
Villalba|PR|Puerto Rico|VILLALBA|Villa Alba
Villalba|PR|Puerto Rico|VILLALBA|Villalba
Villalba|PR|Puerto Rico|VILLALBA|Vista Alegre
Villalba|PR|Puerto Rico|VILLALBA|Alt De Villalba
Villalba|PR|Puerto Rico|VILLALBA|Est De Mayoral
Villalba|PR|Puerto Rico|VILLALBA|Vista Bella
Villalba|PR|Puerto Rico|VILLALBA|Portales Del Alba
Villalba|PR|Puerto Rico|VILLALBA|Alts Del Alba
Villalba|PR|Puerto Rico|VILLALBA|URB Las Alondras
Villalba|PR|Puerto Rico|VILLALBA|Villa Laura
Villalba|PR|Puerto Rico|VILLALBA|URB Tierra Santa
Yabucoa|PR|Puerto Rico|YABUCOA|Yabucoa
Yabucoa|PR|Puerto Rico|YABUCOA|Alts De Terralinda
Yabucoa|PR|Puerto Rico|YABUCOA|Jard De Yabucoa
Yabucoa|PR|Puerto Rico|YABUCOA|Villa Hilda
Yabucoa|PR|Puerto Rico|YABUCOA|URB Los Angeles
Yabucoa|PR|Puerto Rico|YABUCOA|Villas De Buenaventura
Yabucoa|PR|Puerto Rico|YABUCOA|Ext Villas De Buenaventura
Yabucoa|PR|Puerto Rico|YABUCOA|URB Jaime C Rodriguez
Yabucoa|PR|Puerto Rico|YABUCOA|URB Mendez
Yabucoa|PR|Puerto Rico|YABUCOA|URB Santa Maria
Yabucoa|PR|Puerto Rico|YABUCOA|URB Calvario
Yabucoa|PR|Puerto Rico|YABUCOA|Repto Horizonte
Yabucoa|PR|Puerto Rico|YABUCOA|URB Santa Elena
Yabucoa|PR|Puerto Rico|YABUCOA|Valles De Yabucoa
Yabucoa|PR|Puerto Rico|YABUCOA|Villa El Recreo
Coamo|PR|Puerto Rico|COAMO|URB Las Fuentes De Coamo
Coamo|PR|Puerto Rico|COAMO|Villa Tropical
Coamo|PR|Puerto Rico|COAMO|Vistas De Coamo
Coamo|PR|Puerto Rico|COAMO|Jard De Santa Ana
Coamo|PR|Puerto Rico|COAMO|URB Las Aguilas
Coamo|PR|Puerto Rico|COAMO|URB Monte Real
Coamo|PR|Puerto Rico|COAMO|URB Paraiso De Coamo
Coamo|PR|Puerto Rico|COAMO|Valle Escondido
Coamo|PR|Puerto Rico|COAMO|Alts De Coamo
Coamo|PR|Puerto Rico|COAMO|Jard De Coamo
Coamo|PR|Puerto Rico|COAMO|URB El Eden
Coamo|PR|Puerto Rico|COAMO|URB Provincias Del Rio 2
Coamo|PR|Puerto Rico|COAMO|Vista Del Sol
Coamo|PR|Puerto Rico|COAMO|Est De Coamo
Coamo|PR|Puerto Rico|COAMO|Ext Jard De Coamo
Coamo|PR|Puerto Rico|COAMO|Haciendas Monterrey
Coamo|PR|Puerto Rico|COAMO|URB Vistamar
Coamo|PR|Puerto Rico|COAMO|Villa Cristina
Coamo|PR|Puerto Rico|COAMO|Villa Madrid
Coamo|PR|Puerto Rico|COAMO|Parc Niagara
Coamo|PR|Puerto Rico|COAMO|Paseo Real
Coamo|PR|Puerto Rico|COAMO|URB El Mirador
Coamo|PR|Puerto Rico|COAMO|Coamo
Coamo|PR|Puerto Rico|COAMO|Bda San Antonio
Coamo|PR|Puerto Rico|COAMO|Mans De Coamo
Coamo|PR|Puerto Rico|COAMO|URB Coamo Gdns
Coamo|PR|Puerto Rico|COAMO|URB El Bosque
Coamo|PR|Puerto Rico|COAMO|URB La Arboleda
Coamo|PR|Puerto Rico|COAMO|URB Provincias Del Rio 1
Coamo|PR|Puerto Rico|COAMO|URB San Antonio
Coamo|PR|Puerto Rico|COAMO|URB Bella Vista Est
Coamo|PR|Puerto Rico|COAMO|Valle Arriba
Coamo|PR|Puerto Rico|COAMO|Villa Santa Catalina
Coamo|PR|Puerto Rico|COAMO|Est De Hucar
Coamo|PR|Puerto Rico|COAMO|Hacienda Miraflores
Coamo|PR|Puerto Rico|COAMO|URB Monte Flores
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Est Del Rocio
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Camino Sereno
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Oriente
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Park Hurst
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Valle Piedras
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Portales De Las Piedras
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Campo Real
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB La Estancia
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Las Campinas Ii
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Las Piedras
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Ext La Inmaculada
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Paseo De Los Artesanos
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Olimpic Cts
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Olimpic Pk
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Las Campinas I
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Las Campinas Iii
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Olivia Pk
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Olympic Ville
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Repto Arenales
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Villa Las Mercedes
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Villas De San Cristobal Ii
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Jard De Oriente
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Mans De Las Piedras
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Mans De Los Artesanos
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB La Inmaculada
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Ext Las Mercedes
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB April Gdns
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|URB Palma Royale
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Colinas De San Agustin
Las Piedras|PR|Puerto Rico|LAS PIEDRAS|Villas De San Cristobal
Loiza|PR|Puerto Rico|LOIZA|Jard De Loiza
Loiza|PR|Puerto Rico|LOIZA|Sect Villa Canona
Loiza|PR|Puerto Rico|LOIZA|Vistas Del Oceano
Loiza|PR|Puerto Rico|LOIZA|Loiza
Loiza|PR|Puerto Rico|LOIZA|URB Santiago
Luquillo|PR|Puerto Rico|LUQUILLO|Brisas De Luquillo
Luquillo|PR|Puerto Rico|LUQUILLO|Brisas Del Mar
Luquillo|PR|Puerto Rico|LUQUILLO|Hacienda Paloma
Luquillo|PR|Puerto Rico|LUQUILLO|Hacienda Margarita
Luquillo|PR|Puerto Rico|LUQUILLO|Hacienda Paloma Ii
Luquillo|PR|Puerto Rico|LUQUILLO|URB Luquillo Lomas
Luquillo|PR|Puerto Rico|LUQUILLO|URB Solimar
Luquillo|PR|Puerto Rico|LUQUILLO|Villa Angelina
Luquillo|PR|Puerto Rico|LUQUILLO|Est Del Atlantico
Luquillo|PR|Puerto Rico|LUQUILLO|URB Costa Azul
Luquillo|PR|Puerto Rico|LUQUILLO|URB Los Paisajes
Luquillo|PR|Puerto Rico|LUQUILLO|URB River Edge Hl
Luquillo|PR|Puerto Rico|LUQUILLO|Vistas De Luquillo
Luquillo|PR|Puerto Rico|LUQUILLO|URB Alamar
Luquillo|PR|Puerto Rico|LUQUILLO|URB Paisaje Del Lago
Luquillo|PR|Puerto Rico|LUQUILLO|Luquillo
Luquillo|PR|Puerto Rico|LUQUILLO|URB Luquillo Mar
Luquillo|PR|Puerto Rico|LUQUILLO|Vistas De Luquillo Ii
Culebra|PR|Puerto Rico|CULEBRA|Culebra
Juncos|PR|Puerto Rico|JUNCOS|Bda Flores
Juncos|PR|Puerto Rico|JUNCOS|Brisas Del Prado
Juncos|PR|Puerto Rico|JUNCOS|Est De La Ceiba
Juncos|PR|Puerto Rico|JUNCOS|URB Lirios Cala
Juncos|PR|Puerto Rico|JUNCOS|URB Loma Alta
Juncos|PR|Puerto Rico|JUNCOS|URB Los Almendros
Juncos|PR|Puerto Rico|JUNCOS|Colinas Del Este
Juncos|PR|Puerto Rico|JUNCOS|Est De Juncos
Juncos|PR|Puerto Rico|JUNCOS|Sect Canales
Juncos|PR|Puerto Rico|JUNCOS|Ext Jard De Barcelona
Juncos|PR|Puerto Rico|JUNCOS|Jard De Barcelona
Juncos|PR|Puerto Rico|JUNCOS|Repto Valenciano
Juncos|PR|Puerto Rico|JUNCOS|URB Cerro Ceiba
Juncos|PR|Puerto Rico|JUNCOS|URB La Ceiba
Juncos|PR|Puerto Rico|JUNCOS|Paseo Palma Real
Juncos|PR|Puerto Rico|JUNCOS|Haciendas De Tena
Juncos|PR|Puerto Rico|JUNCOS|Jard De Ceiba Norte
Juncos|PR|Puerto Rico|JUNCOS|Portales De Juncos
Juncos|PR|Puerto Rico|JUNCOS|URB Senderos De Juncos
Juncos|PR|Puerto Rico|JUNCOS|URB Valencia 2
Juncos|PR|Puerto Rico|JUNCOS|URB Virginia Vly
Juncos|PR|Puerto Rico|JUNCOS|Villa Graciela
Juncos|PR|Puerto Rico|JUNCOS|Jard Del Valenciano
Juncos|PR|Puerto Rico|JUNCOS|Mans De Juncos
Juncos|PR|Puerto Rico|JUNCOS|Paseo De La Ceiba
Juncos|PR|Puerto Rico|JUNCOS|URB Lirios
Juncos|PR|Puerto Rico|JUNCOS|URB Lirios Cala Ii
Juncos|PR|Puerto Rico|JUNCOS|URB Madrid
Juncos|PR|Puerto Rico|JUNCOS|Villa Ana
Juncos|PR|Puerto Rico|JUNCOS|URB Diamaris
Juncos|PR|Puerto Rico|JUNCOS|URB El Encanto
Juncos|PR|Puerto Rico|JUNCOS|Juncos
Juncos|PR|Puerto Rico|JUNCOS|URB Valencia 1
Gurabo|PR|Puerto Rico|GURABO|Est De Gran Vista
Gurabo|PR|Puerto Rico|GURABO|Parc Nuevas
Gurabo|PR|Puerto Rico|GURABO|Praderas De Navarro
Gurabo|PR|Puerto Rico|GURABO|URB Llanos De Gurabo
Gurabo|PR|Puerto Rico|GURABO|URB Los Flamboyanes
Gurabo|PR|Puerto Rico|GURABO|URB Los Robles
Gurabo|PR|Puerto Rico|GURABO|URB Reina De Los Angeles
Gurabo|PR|Puerto Rico|GURABO|URB Veredas
Gurabo|PR|Puerto Rico|GURABO|Villa Marina
Gurabo|PR|Puerto Rico|GURABO|Bda Campamento
Gurabo|PR|Puerto Rico|GURABO|Ext Llanos De Gurabo
Gurabo|PR|Puerto Rico|GURABO|Paseo De Santa Barbara
Gurabo|PR|Puerto Rico|GURABO|Repto San Jose
Gurabo|PR|Puerto Rico|GURABO|URB Horizonte
Gurabo|PR|Puerto Rico|GURABO|URB Monte Subacio
Gurabo|PR|Puerto Rico|GURABO|URB Sabanera Del Rio
Gurabo|PR|Puerto Rico|GURABO|Valle De Ensueno
Gurabo|PR|Puerto Rico|GURABO|Valle De Santa Barbara
Gurabo|PR|Puerto Rico|GURABO|Villas De Gurabo
Gurabo|PR|Puerto Rico|GURABO|Bda Nueva
Gurabo|PR|Puerto Rico|GURABO|Ciudad Jardin
Gurabo|PR|Puerto Rico|GURABO|URB Campinas De Navarro
Gurabo|PR|Puerto Rico|GURABO|Valle Del Tesoro
Gurabo|PR|Puerto Rico|GURABO|Jard De Gurabo
Gurabo|PR|Puerto Rico|GURABO|URB Altapaz
Gurabo|PR|Puerto Rico|GURABO|URB Gran Vista Ii
Gurabo|PR|Puerto Rico|GURABO|URB Paraiso De Gurabo
Gurabo|PR|Puerto Rico|GURABO|URB Preciosa
Gurabo|PR|Puerto Rico|GURABO|Villas Del Carmen
Gurabo|PR|Puerto Rico|GURABO|Parq Las Americas
Gurabo|PR|Puerto Rico|GURABO|URB Bajo Costo
